Price;Beds;Baths;Sq Ft;State;Street;City;Zip;Lot Size;Garage Spots;Walkability
513900.0;5.0;4.0;2922.0;;106 Barred Owl Rd; Travelers Rest;SC 29690;;;
599900.0;3.0;2.0;2258.0;;319 A Pine Log Ford Rd; Travelers Rest;SC 29690;;;
699000.0;2.0;2.5;2124.0;;328 Imperia Ct; Travelers Rest;SC 29690;;;
408990.0;4.0;3.0;2030.0;;ROBINSON Plan; Travelers Rest;SC 29690;;;
423990.0;4.0;3.0;2558.0;;FLEETWOOD Plan; Travelers Rest;SC 29690;;;
400990.0;3.0;2.0;1902.0;;AZALEA Plan; Travelers Rest;SC 29690;;;
435990.0;4.0;3.5;2753.0;;WINDSOR Plan; Travelers Rest;SC 29690;;;
440990.0;4.0;3.0;3113.0;;HAMPSHIRE Plan; Travelers Rest;SC 29690;;;
383990.0;2.0;2.0;1672.0;;BRISTOL Plan; Travelers Rest;SC 29690;;;
434990.0;5.0;4.0;2910.0;;SUMMIT Plan; Travelers Rest;SC 29690;;;
673900.0;3.0;2.5;2929.0;;49 Pleasant Valley Trl; Travelers Rest;SC 29690;;;
650000.0;4.0;5.0;2840.0;;104 Bryans Way; Travelers Rest;SC 29690;;;
750000.0;5.0;4.0;2241.0;;112 Holcombe Rd; Travelers Rest;SC 29690;;;
559000.0;2.0;2.5;2155.0;;4 A/b Vest St; Travelers Rest;SC 29690;;;
349900.0;3.0;2.0;1230.0;;611 Bridwell Rd; Travelers Rest;SC 29690;;;
549850.0;3.0;2.0;1550.0;;7 Brookside Dr; Travelers Rest;SC 29690;;;
254900.0;3.0;2.5;1882.0;;102 Gaskins Trl; Travelers Rest;SC 29690;;;
264900.0;3.0;2.5;1990.0;;28 Gaskins Trl; Travelers Rest;SC 29690;;;
749900.0;6.0;4.5;3556.0;;2311 Highway 11; Travelers Rest;SC 29690;;;
665000.0;3.0;3.5;3600.0;;5 Laurelcrest Ln; Travelers Rest;SC 29690;;;
649000.0;4.0;2.5;2577.0;;18 Boyd Dr; Travelers Rest;SC 29690;;;
1185000.0;4.0;3.5;4165.0;;306 Sedgewick Rd; Travelers Rest;SC 29690;;;
1149000.0;4.0;3.5;3890.0;;115 Mountain Summit Rd; Travelers Rest;SC 29690;2.3 acre lot;2 garage spots;
425000.0;2.0;2.0;1310.0;;600 Village Square Dr; Travelers Rest;SC 29690;;;Car-dependent
333000.0;3.0;2.0;1500.0;;5167 Locust Hill Rd; Travelers Rest;SC 29690;;;Car-dependent
950000.0;3.0;2.5;3034.0;;120 Hungate Dr; Travelers Rest;SC 29690;5.3 acre lot;2 garage spots;
750000.0;3.0;3.5;2197.0;;330 Imperia Ct; Travelers Rest;SC 29690;;;
850000.0;5.0;3.5;2978.0;;1436 Highway 414; Travelers Rest;SC 29690;;;
859000.0;3.0;1.0;1500.0;;5705 State Park Rd; Travelers Rest;SC 29690;;;
801900.0;4.0;3.5;3055.0;;120 Club Cart Rd; Travelers Rest;SC 29690;;;
649800.0;4.0;3.5;2951.0;;Ridge Elite Plan; Travelers Rest;SC 29690;;;
615400.0;3.0;2.5;2147.0;;Drayton Elite Plan; Travelers Rest;SC 29690;;;
661400.0;4.0;3.0;2920.0;;Hartford Elite Plan; Travelers Rest;SC 29690;;;
684400.0;4.0;3.0;3033.0;;Mayfair Elite Plan; Travelers Rest;SC 29690;;;
631800.0;3.0;2.5;2279.0;;Arcadia Elite Plan; Travelers Rest;SC 29690;;;
574900.0;4.0;2.5;2545.0;;222 N Old Mill Rd; Travelers Rest;SC 29690;;;
625600.0;3.0;2.5;2243.0;;Beaumont Elite Plan; Travelers Rest;SC 29690;;;
645800.0;3.0;2.5;2411.0;;Emilia Elite Plan; Travelers Rest;SC 29690;;;
593800.0;3.0;2.0;2065.0;;Roosevelt Elite Plan; Travelers Rest;SC 29690;;;
672500.0;3.0;2.5;2644.0;;Converse Elite Plan; Travelers Rest;SC 29690;;;
649200.0;3.0;2.5;2363.0;;Caterina Elite Plan; Travelers Rest;SC 29690;;;
551900.0;4.0;3.5;3055.0;;6000 Locust Hill Rd; Travelers Rest;SC 29690;;;
819500.0;4.0;4.5;3846.0;;294 N Old Mill Rd; Travelers Rest;SC 29690;;;
810746.0;3.0;2.5;3100.0;;14 Rhone Valley Ln; Travelers Rest;SC 29690;;;
575000.0;4.0;3.5;2385.0;;The Winston Plan; Travelers Rest;SC 29690;;;
525000.0;3.0;2.0;2200.0;;Ryleigh Plan; Travelers Rest;SC 29690;;;
525000.0;3.0;3.0;2200.0;;Lakewood Plan; Travelers Rest;SC 29690;;;
580900.0;3.0;3.5;2224.0;;Maple Plan; Travelers Rest;SC 29690;;;
666900.0;4.0;4.5;3175.0;;Oakley B Plan; Travelers Rest;SC 29690;;;
592900.0;3.0;2.5;2603.0;;Laurel B Plan; Travelers Rest;SC 29690;;;
549900.0;4.0;3.5;2146.0;;Cypress Plan; Travelers Rest;SC 29690;;;
584900.0;3.0;2.5;2435.0;;Willow A Plan; Travelers Rest;SC 29690;;;
594900.0;3.0;2.5;2603.0;;Laurel A Plan; Travelers Rest;SC 29690;;;
517990.0;3.0;2.5;1895.0;;Magnolia Plan; Travelers Rest;SC 29690;;;
684900.0;4.0;3.5;3253.0;;Sycamore B Plan; Travelers Rest;SC 29690;;;
694900.0;4.0;3.5;3008.0;;Rowan Plan; Travelers Rest;SC 29690;;;
664900.0;4.0;4.5;3175.0;;Oakley A Plan; Travelers Rest;SC 29690;;;
682900.0;4.0;3.5;3253.0;;Sycamore A Plan; Travelers Rest;SC 29690;;;
614900.0;4.0;2.5;2775.0;;Hawthorne A Plan; Travelers Rest;SC 29690;;;
564900.0;3.0;2.5;2152.0;;Hickory Plan; Travelers Rest;SC 29690;;;
586900.0;3.0;2.5;2435.0;;Willow B Plan; Travelers Rest;SC 29690;;;
594900.0;3.0;2.5;2379.0;;Mayberry Plan; Travelers Rest;SC 29690;;;Car-dependent
619900.0;4.0;2.5;2775.0;;Hawthorne B Plan; Travelers Rest;SC 29690;;;Car-dependent
604900.0;4.0;3.0;2694.0;;Aspen Plan; Travelers Rest;SC 29690;;;Car-dependent
115000.0;3.548387096774193;2.919354838709677;2660.516129032258;;18 Rhone Valley Ln; Travelers Rest;SC 29690;1.38 acre lot;;Car-dependent
25690.0;3.548387096774193;2.919354838709677;2660.516129032258;;300 Mountain Summit Rd; Travelers Rest;SC 29690;0.7 acre lot;;Car-dependent
20690.0;3.548387096774193;2.919354838709677;2660.516129032258;;25 Lake Hill Ln; Travelers Rest;SC 29690;;;
30690.0;3.548387096774193;2.919354838709677;2660.516129032258;;217 Ridge Haven Trl; Travelers Rest;SC 29690;;;
30690.0;3.548387096774193;2.919354838709677;2660.516129032258;;24 Windswept Ln; Travelers Rest;SC 29690;;;
30690.0;3.548387096774193;2.919354838709677;2660.516129032258;;17 Links Ledge Lot 17; Travelers Rest;SC 29690;;;
49000.0;3.548387096774193;2.919354838709677;2660.516129032258;;16 Pinerock Dr; Travelers Rest;SC 29690;;;
85000.0;3.548387096774193;2.919354838709677;2660.516129032258;;317 Laurel Valley Way; Travelers Rest;SC 29690;;;
95000.0;3.548387096774193;2.919354838709677;2660.516129032258;;14 Valley Crest Ct Lot 49; Travelers Rest;SC 29690;;;
85000.0;3.548387096774193;2.919354838709677;2660.516129032258;;00 Styles Rd; Travelers Rest;SC 29690;;;
125000.0;3.548387096774193;2.919354838709677;2660.516129032258;;120 Ridgerunner Way; Travelers Rest;SC 29690;;;
115000.0;3.548387096774193;2.919354838709677;2660.516129032258;;19 Foggy Ridge Way; Travelers Rest;SC 29690;;;
149900.0;3.548387096774193;2.919354838709677;2660.516129032258;;996 Goodwin Bridge Rd; Travelers Rest;SC 29690;;;
125000.0;3.548387096774193;2.919354838709677;2660.516129032258;;00 Alsace Way; Travelers Rest;SC 29690;;;
150000.0;3.548387096774193;2.919354838709677;2660.516129032258;;235 Luberon Ln; Travelers Rest;SC 29690;;;
325000.0;3.548387096774193;2.919354838709677;2660.516129032258;;1291 Tubbs Mountain Rd; Travelers Rest;SC 29690;;;
250000.0;3.548387096774193;2.919354838709677;2660.516129032258;;137 Dogwood Blvd; Travelers Rest;SC 29690;;;
250000.0;3.548387096774193;2.919354838709677;2660.516129032258;;139 Dogwood Blvd; Travelers Rest;SC 29690;;;
275000.0;3.548387096774193;2.919354838709677;2660.516129032258;;0 Tubbs Mountain Rd Lot 0002; Travelers Rest;SC 29690;;;
29800.0;3.548387096774193;2.919354838709677;2660.516129032258;;105 Valley Lake Trl; Travelers Rest;SC 29690;;;
1250000.0;3.548387096774193;2.919354838709677;2660.516129032258;;00 Burns Rd; Travelers Rest;SC 29690;;;
180000.0;3.548387096774193;2.919354838709677;2660.516129032258;;0 Panther Mountain Rd Lot PM-8; Travelers Rest;SC 29690;;;
519000.0;3.548387096774193;2.919354838709677;2660.516129032258;;1931 Chinquapin Rd; Travelers Rest;SC 29690;;;
65000.0;3.548387096774193;2.919354838709677;2660.516129032258;;105 Misty Valley Ct; Travelers Rest;SC 29690;;;
225000.0;3.548387096774193;2.919354838709677;2660.516129032258;;000 Trammell Rd; Travelers Rest;SC 29690;;;
49000.0;3.548387096774193;2.919354838709677;2660.516129032258;;113 Valley Lake Trl; Travelers Rest;SC 29690;;;
159900.0;3.548387096774193;2.919354838709677;2660.516129032258;;24 Valley Crest Ct; Travelers Rest;SC 29690;;;
75000.0;3.548387096774193;2.919354838709677;2660.516129032258;;5 Upper Ridge Way; Travelers Rest;SC 29690;;;
99000.0;3.548387096774193;2.919354838709677;2660.516129032258;;101 Upper Ridge Way; Travelers Rest;SC 29690;;;
60000.0;3.548387096774193;2.919354838709677;2660.516129032258;;308 Mountain Summit Rd; Travelers Rest;SC 29690;;;
59900.0;3.548387096774193;2.919354838709677;2660.516129032258;;110 Black Knight Trl; Travelers Rest;SC 29690;;;
224900.0;3.548387096774193;2.919354838709677;2660.516129032258;;23 Belk Rd; Travelers Rest;SC 29690;;;
125000.0;3.548387096774193;2.919354838709677;2660.516129032258;90,;0000 Forest Dr Unit 88;89;Travelers Rest, SC 29690;;;
30000.0;3.548387096774193;2.919354838709677;2660.516129032258;;10 Queensmoor Rd; Travelers Rest;SC 29690;;;
218700.0;3.548387096774193;2.919354838709677;2660.516129032258;;85 Dean Williams Rd; Travelers Rest;SC 29690;1.95 acre lot;;Car-dependent
72900.0;3.548387096774193;2.919354838709677;2660.516129032258;;81 Dean Williams Rd; Travelers Rest;SC 29690;0.65 acre lot;;Car-dependent
72900.0;3.548387096774193;2.919354838709677;2660.516129032258;;79 Dean Williams Rd; Travelers Rest;SC 29690;0.65 acre lot;;Car-dependent
70000.0;3.548387096774193;2.919354838709677;2660.516129032258;;10 High Laurel Way; Travelers Rest;SC 29690;2.88 acre lot;;Car-dependent
100000.0;3.548387096774193;2.919354838709677;2660.516129032258;;21 High Vista Way; Travelers Rest;SC 29690;0.84 acre lot;;
59500.0;3.548387096774193;2.919354838709677;2660.516129032258;;6 Ridge Haven Trl; Travelers Rest;SC 29690;;;
49000.0;3.548387096774193;2.919354838709677;2660.516129032258;;905 Hidden Hollow Trl; Travelers Rest;SC 29690;;;
199000.0;3.548387096774193;2.919354838709677;2660.516129032258;;1511 Panther Park Trl Unit CVA-PMP-056; Travelers Rest;SC 29690;;;
157700.0;3.548387096774193;2.919354838709677;2660.516129032258;;Coleman Trl; Travelers Rest;SC 29690;;;
150000.0;3.548387096774193;2.919354838709677;2660.516129032258;;71 Langford Rd; Travelers Rest;SC 29690;;;
345000.0;3.548387096774193;2.919354838709677;2660.516129032258;;2699 Highway 11; Travelers Rest;SC 29690;;;
99900.0;3.548387096774193;2.919354838709677;2660.516129032258;;104 Signature Dr; Travelers Rest;SC 29690;;;
49000.0;3.548387096774193;2.919354838709677;2660.516129032258;;00 Panther Park Trl; Travelers Rest;SC 29690;;;
125000.0;3.548387096774193;2.919354838709677;2660.516129032258;;219 Luberon Ln; Travelers Rest;SC 29690;;;
135000.0;3.548387096774193;2.919354838709677;2660.516129032258;;2 Jones Kelley Rd; Travelers Rest;SC 29690;;;
695000.0;3.548387096774193;2.919354838709677;2660.516129032258;;625 Chinquapin Rd; Travelers Rest;SC 29690;;;
175000.0;3.548387096774193;2.919354838709677;2660.516129032258;;000 Sweet Gum Valley Rd; Travelers Rest;SC 29690;;;
85000.0;3.548387096774193;2.919354838709677;2660.516129032258;;101 Lord Byron Ln; Travelers Rest;SC 29690;;;
95000.0;3.548387096774193;2.919354838709677;2660.516129032258;;5 Club Cart Rd; Travelers Rest;SC 29690;;;
199000.0;3.548387096774193;2.919354838709677;2660.516129032258;;7 Mountain Oak Ln; Travelers Rest;SC 29690;;;
110000.0;3.548387096774193;2.919354838709677;2660.516129032258;;5 Rhone Valley Cir; Travelers Rest;SC 29690;;;
25000.0;3.548387096774193;2.919354838709677;2660.516129032258;;313 Laurel Valley Way; Travelers Rest;SC 29690;;;
189000.0;3.548387096774193;2.919354838709677;2660.516129032258;;202 Signature Dr Lot 188; Travelers Rest;SC 29690;;;
225000.0;3.548387096774193;2.919354838709677;2660.516129032258;;00 Tigerville Rd; Travelers Rest;SC 29690;;;
30000.0;3.548387096774193;2.919354838709677;2660.516129032258;;088 Forest Dr Lot 88; Travelers Rest;SC 29690;;;
40000.0;3.548387096774193;2.919354838709677;2660.516129032258;;089 Forest Dr Lot 89; Travelers Rest;SC 29690;;;
60000.0;3.548387096774193;2.919354838709677;2660.516129032258;;090 Forest Dr Lot 90; Travelers Rest;SC 29690;;;
135000.0;3.548387096774193;2.919354838709677;2660.516129032258;;4 Jones Kelley Rd; Travelers Rest;SC 29690;;;
57000.0;3.548387096774193;2.919354838709677;2660.516129032258;;1424 Panther Park Trl; Travelers Rest;SC 29690;;;
389000.0;3.548387096774193;2.919354838709677;2660.516129032258;;633 Belvue Rd; Travelers Rest;SC 29690;;;
765000.0;3.548387096774193;2.919354838709677;2660.516129032258;;00 Highway 11; Travelers Rest;SC 29690;;;
29000.0;3.548387096774193;2.919354838709677;2660.516129032258;;101 Foxboro Rd; Travelers Rest;SC 29690;;;
225000.0;3.548387096774193;2.919354838709677;2660.516129032258;;100 Chestnut Mountain Rd; Travelers Rest;SC 29690;;;
59999.0;3.548387096774193;2.919354838709677;2660.516129032258;;207 Cottage Side Trl; Travelers Rest;SC 29690;;;
141584.0;3.548387096774193;2.919354838709677;2660.516129032258;;1337 Chinquapin Rd Lot 4; Travelers Rest;SC 29690;;;
99686.0;3.548387096774193;2.919354838709677;2660.516129032258;;779 Trammell Rd Lot 2; Travelers Rest;SC 29690;;;
198628.0;3.548387096774193;2.919354838709677;2660.516129032258;;1335 Chinquapin Rd Lot 3; Travelers Rest;SC 29690;;;
98782.0;3.548387096774193;2.919354838709677;2660.516129032258;;777 Trammell Rd Lot 1; Travelers Rest;SC 29690;;;
349000.0;3.0;2.0;1651.0;;190 Deerwood Cir; Streetman;TX 75859;1.04 acre lot;2 garage spots;
329900.0;3.0;3.0;2399.0;;116 Walker Trce; Streetman;TX 75859;0.5 acre lot;4 garage spots;
349000.0;3.0;2.0;1540.0;;210 September Dr; Streetman;TX 75859;0.51 acre lot;2 garage spots;
360000.0;3.0;2.5;1728.0;;149 Lakeview Dr; Streetman;TX 75859;0.38 acre lot;;
370000.0;3.0;2.0;1768.0;;14170 Clark Dr; Streetman;TX 75859;0.52 acre lot;;Car-dependent
369000.0;3.0;2.0;1765.0;;14174 Clark Dr; Streetman;TX 75859;;;
367000.0;3.0;2.0;1754.0;;4005 Nettle Rd; Streetman;TX 75859;;;
370000.0;3.0;2.0;1767.0;;4003 Nettle Rd; Streetman;TX 75859;;;
768800.0;4.0;4.0;3150.0;;231 Stonewall Dr; Streetman;TX 75859;;;
390000.0;3.0;2.0;1852.0;;230 Fcr 141; Streetman;TX 75859;;;
165000.0;2.0;1.0;1280.0;;377 Brandywine Ave; Streetman;TX 75859;;;
225000.0;2.0;1.0;1736.0;;190 Fcr 192; Streetman;TX 75859;;;
329900.0;2.0;2.5;2028.0;;106 Coke; Streetman;TX 75859;;;
120000.0;3.0;2.5;1344.0;;331 Southern Oaks Dr; Streetman;TX 75859;;;
505000.0;3.568681318681319;2.666208791208791;2516.153631284916;;TBD Fcr 1101; Streetman;TX 75859;;;
1150000.0;5.0;3.0;3535.0;;195 Highview; Streetman;TX 75859;;;
550000.0;4.0;3.0;2728.0;;421 Fcr 1090; Streetman;TX 75859;;;
135000.0;3.0;2.0;1152.0;;197 Cedar Dr; Streetman;TX 75859;;;
225000.0;3.0;2.0;1984.0;;110 Queens Ct; Streetman;TX 75859;;;
175000.0;3.0;2.0;1552.0;;325 Teakwood Ave; Streetman;TX 75859;;;
270000.0;3.0;2.0;1680.0;;325 Driftwood Ave; Streetman;TX 75859;;;
995000.0;4.0;3.0;3342.0;;125 Fcr 181; Streetman;TX 75859;;;
114500.0;1.0;1.0;720.0;;134 Maple Ave; Streetman;TX 75859;;;
169000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 153-R Stonewall Dr; Streetman;TX 75859;;;
68000.0;3.568681318681319;2.666208791208791;2516.153631284916;;21 Open Water Way; Streetman;TX 75859;;;
32000.0;3.568681318681319;2.666208791208791;2516.153631284916;;TBD Chelsea Dr; Streetman;TX 75859;;;
195000.0;3.568681318681319;2.666208791208791;2516.153631284916;;L 1R & 2 SE CR 2359; Streetman;TX 75859;;;
45000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 128 Lincoln Dr; Streetman;TX 75859;;;
45000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 127 Lincoln Dr; Streetman;TX 75859;;;
30000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 118 Lincoln Dr; Streetman;TX 75859;;;
264900.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lots 2 & 3 Sandy Cove Ct; Streetman;TX 75859;;;
109900.0;3.568681318681319;2.666208791208791;2516.153631284916;;TBD Shenandoah Dr; Streetman;TX 75859;;;
90000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 37 Sandy Cove Cir; Streetman;TX 75859;;;
99000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 87 Admiral Shrs; Streetman;TX 75840;;;
34500.0;3.568681318681319;2.666208791208791;2516.153631284916;;13101 Rudys Way; Streetman;TX 75859;;;
149900.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 6 Lincoln Dr; Streetman;TX 75859;;;
49000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 6 Appomattox; Streetman;TX 75859;;;
49000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 5 Appomattox; Streetman;TX 75859;;;
49000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 4 Shiloh; Streetman;TX 75859;1.12 acre lot;;Car-dependent
463000.0;3.568681318681319;2.666208791208791;2516.153631284916;;TBD County Road 141; Fairfield;TX 75859;57.77 acre lot;;Car-dependent
60000.0;3.568681318681319;2.666208791208791;2516.153631284916;;TBD SE CR 2370; Streetman;TX 75859;1.18 acre lot;;Car-dependent
100000.0;3.568681318681319;2.666208791208791;2516.153631284916;;1 Admiral Shrs; Streetman;TX 75840;1.15 acre lot;;Car-dependent
200000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 66 Admiral Shrs; Streetman;TX 75840;1.05 acre lot;;Car-dependent
39900.0;3.568681318681319;2.666208791208791;2516.153631284916;;10642 FM 416; Streetman;TX 75859;;;
42500.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 166 Stonewall Dr; Streetman;TX 75859;;;
42500.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 165 Stonewall Dr; Streetman;TX 75859;;;
375000.0;3.568681318681319;2.666208791208791;2516.153631284916;;14022 Whatley Dr; Streetman;TX 75859;;;
39900.0;3.568681318681319;2.666208791208791;2516.153631284916;;TBD N Runnels Ave; Streetman;TX 75859;;;
219000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 52 Paradise Cv; Streetman;TX 75859;;;
114999.0;3.568681318681319;2.666208791208791;2516.153631284916;;TBD County Road 1051; Streetman;TX 75859;;;
35000.0;3.568681318681319;2.666208791208791;2516.153631284916;;180 Amy St; Streetman;TX 75859;;;
70000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 15;16 Loper Dr;Streetman, TX 75859;;;
62000.0;3.568681318681319;2.666208791208791;2516.153631284916;;103 E Wood St; Streetman;TX 75859;;;
169000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 12 SE Cr 2230; Streetman;TX 75859;;;
169000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 12 SE County Road 2370; Streetman;TX 75859;;;
22500.0;3.568681318681319;2.666208791208791;2516.153631284916;;0000 April Cv; Streetman;TX 75859;;;
215000.0;3.568681318681319;2.666208791208791;2516.153631284916;;TBD SE County Road 2359b; Streetman;TX 75859;;;
35000.0;3.568681318681319;2.666208791208791;2516.153631284916;;68 April Cv; Streetman;TX 75859;;;
55000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 81 Moonlight Bay Ct; Streetman;TX 75859;;;
114000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 1R South Point Dr; Streetman;TX 78859;;;
299999.0;3.568681318681319;2.666208791208791;2516.153631284916;;201 County Road 140; Streetman;TX 75859;;;
65000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 131 Lake Vista Dr; Streetman;TX 75859;;;
229000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 30 Admiral Shrs; Streetman;TX 75840;;;
54900.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 15 Susan Grove Blvd; Streetman;TX 75859;;;
45000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 15R-2 Hout Bay Rd; Streetman;TX 75859;;;
115000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 74 Tbd; Streetman;TX 75859;;;
45000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 55 Tourmoline Line; Streetman;TX 75859;;;
45000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 56 Tourmoline Line; Streetman;TX 75859;;;
425000.0;3.568681318681319;2.666208791208791;2516.153631284916;;L77-R Moonlight Bay Ct; Streetman;TX 75859;;;
75000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 83 Open Water Way; Streetman;TX 75859;;;
45000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 134 Lake Vista Dr; Streetman;TX 75859;;;
80000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 34 Sandy Cove Cir; Streetman;TX 75859;;;
475000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 3 SE CR 2359; Streetman;TX 75859;;;
449500.0;3.568681318681319;2.666208791208791;2516.153631284916;;1 County Road 171 Unit F; Streetman;TX 75859;;;
39000.0;3.568681318681319;2.666208791208791;2516.153631284916;;TBD Lake Vista Dr; Streetman;TX 75859;;;
269000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 55 Shiloh Rd; Streetman;TX 75859;;;
109000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 50 & BS#21 Paradise Cv; Streetman;TX 75859;1.62 acre lot;;Car-dependent
169000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 69 Paradise Cv; Streetman;TX 75859;1.05 acre lot;;Car-dependent
39500.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 134 Lincoln Dr; Streetman;TX 75859;1.02 acre lot;;Car-dependent
59500.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 152 Shenandoah Dr; Streetman;TX 75859;1.16 acre lot;;Car-dependent
105000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 101 Admiral Shrs; Streetman;TX 75840;5.02 acre lot;;Car-dependent
255000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 17 Admiral Shrs; Streetman;TX 75840;;;
11000.0;3.568681318681319;2.666208791208791;2516.153631284916;;14052 Whatley Dr; Streetman;TX 75859;;;
12500.0;3.568681318681319;2.666208791208791;2516.153631284916;;14064 Whatley Dr; Streetman;TX 75859;;;
129000.0;3.568681318681319;2.666208791208791;2516.153631284916;;Lot 71 Paradise Cv; Streetman;TX 75859;;;
200000.0;3.568681318681319;2.666208791208791;2516.153631284916;;L 106 Lake Vista Dr; Streetman;TX 75859;;;
12500.0;3.568681318681319;2.666208791208791;2516.153631284916;;14046 Whatley Dr; Streetman;TX 75859;;;
149900.0;3.568681318681319;2.666208791208791;2516.153631284916;;13B Plettenberg Bay; Streetman;TX 75109;;;
75000.0;3.568681318681319;2.666208791208791;2516.153631284916;;0 Lot 25 Open Water Way; Streetman;TX 75859;;;
